"idRecipe","step","name"
"156","5","Quand le mélange est homogène (très rapide), rajouter progressivement le lait sans arrêter de fouetter pour éviter les grumeaux."
"156","6","Continuer de remuer jusqu'à ce que la béchamel s'épaississe."
"156","7","Mélanger la sauce bolognaise faite précédemment avec la béchamel."
"156","8","Puis dans un plat à gratin, verser une couche de cette préparation puis recouvrir de pâte à lasagne. Refaire la même chose jusqu'à épuisement de la sauce (environ 2 fois)."
"156","9","La dernière couche doit être une couche de sauce. Ajouter le gruyère râpé et faire cuire envrion 45 min à 180° (th.6)."
"156","10","Pour savoir si les lasagnes sont cuites, piquer avec un couteau, les pâtes à lasagne doivent être fondantes, donc le couteau doit s'enfoncer sans problème."
"157","0","Dans une poêle avec un peu d'huile, faire revenir les oignons et les faire caraméliser."
"157","1","Dans un plat à l'aide de papier d'aluminuim, former 4 papillotes."
"157","2","Posez à l'intérieur de chacune un pavé de saumon."
"157","3","Ajouter pour chaque papillote, une demi-cuillère à café de curry, de gingembre, un quart des oignons, une cuillère à soupe de crème, une cuillère à soupe de miel, un petit merceau de beurre, saler légèrement et poivrer à votre goût."
"157","4","Fermer les papillotes et mettre à cuire à four chaud à thermostat 7 (210°C) pendant environ 20 mn (cela dépend surtout de votre four)."
"158","0","Mélanger 250 g de farine avec 125 g de beurre coupé en dés."
"158","1","Ajouter 40 g de sucre, 1 sucre vanillé, 1 pincée de sel et, petit à petit, 5 cl de lait."
"158","2","Rouler la pâte en boule et laisser-la reposer au frais pendant une demi-heure."
"158","3","Aplatir la pâte et garnir un moule à manqué de 25 cm de diamètre, légèrement beurré. Piquer le fond avec une fourchette."
"158","4","Réserver au frais."
"158","5","Dans une terrine, mélanger 500 g de fromage blanc (à 40 % de MG), 1 dl de crème fraîche, 3 jaunes d'oeufs, 40 g de maïzena, 135 g de sucre et 1 sucre vanillé."
"158","6","Monter les blancs en neige et les incorporer au mélange de fromage blanc, à la spatule."
"158","7","Verser le tout sur la pâte, ."
"158","8","Faire cuire dans un four préchauffé à 200°C pendant 40 min (ou pour un four combiné : 200°C _ micro-ondes = maintien pendant 21 min)."
"158","9","Sortir le moule et attendre 5 min... avant de poser une grille sur le moule et de retourner l'ensemble."
"158","10","Retirer le moule et laisser refroidir la tarte à l'envers pendant 5 à 10 min (pour que le fromage blanc reste bien ferme)."
"158","11","Enfin, retourner la tarte et la présenter sur un plat de service."
"159","0","Faire fondre à feu doux le beurre et le miel, puis hors du feu, ajouter la moutarde le sel et le poivre."
"159","1","Badigeonner les cailles avec ce mélange onctueux dans un plat allant au four."
"159","2","Recouvrir le plat d'un papier aluminium et laisser reposer 2 heures à température ambiante ou une nuit au frigo."
"159","3","Allumer le four 210°C (thermostat 7)."
"159","4","Mettre le plat couvert d'alu dans le four chaud pendant 25 min puis retirer l'alu et poursuivre la cuisson encore 25 à 30 min en arrosant souvent avec la sauce."
"159","5","Servir les cailles dorées accompagnées de tagliatelles au citron par exemple"
"160","0","1) Couper la moitié de l'oignon en lamelles et les courgettes en rondelles."
"160","1","2) Dans un filet d'huile d'olive faire revenir la moitié de l'oignon avec les courgettes. Saler, poivrer. Laisser cuire jusqu'à ce que les courgettes soient ramollies tout en les laissant un peu fermes."
"160","2","3) Dans un filet d'huile d'olive, faire revenir l'autre moitié de l'oignon sans le griller, rajouter la viande hachée. Saler, poivrer à votre convenance."
"160","3","4) Une fois que la viande hachée est cuite (qu'elle commence à se détacher) rajouter les briques de crème et de coulis de tomates. Saler et poivrer à nouveau."
"160","4","5) Laisser mijoter jusqu'à ce que le tout épaississe un peu."
"160","5","6) Retirer les courgettes du feu et les mettre dans un plat à four à l'aide d'une écumoire afin que l'eau que celle-ci à relâché ne soient pas dans le gratin."
"160","6","7) Une fois la préparation épaissie, la verser sur les courgettes et parsemer de gruyère râpé. Mettre au four à thermostat 7 jusqu'à ce que ce soit gratiné."
"161","0","Le secret de ce gratin fabuleux me fut révélé par un restaurateur propriétaire du Chat qui Fume! Merci!"
"161","1","Préchauffez le four à 200°C (thermostat 6-7)."
"161","2","Dans un grande casserole, faites chauffer la crème fraiche, le lait, la gousse d'ail débitée en fines lamelles (j'utilise l'économe), une pincée de muscade, du sel et poivre."
"161","3","Pendant que ça chauffe, pelez et coupez les pommes de terre en fines rondelles."
"161","4","Jetez un oeil sur votre mélange crème-lait, dès que ça frémit: coupez le feu et laissez infuser."
"161","5","Beurrez un plat à gratin."
"161","6","Répartissez les pommes de terre dans le plat à gratin en prenant soin de saler les pommes de terre à chaque couches (pas trop : le mélange lait-crème est déjà salé)."
"161","7","Couvrez de votre mélange crème-lait, vous pouvez retirer les morceaux d'ail ou les laisser (à votre guise) et enfournez."
"161","8","Laissez cuire pendant 35 à 45 minutes, le temps de cuisson varie selon la variété des pommes de terre utilisées."
"161","9","Sortez votre gratin du four et laissez reposer pendant une dizaine de minutes avant de servir."
"161","10","Régalez-vous !"
"162","0","Dans une belle marmite ou une bonne cocotte-minute : mettre la viande, le gros sel, l'os, le bouquet garni, les carottes coupées en rondelles, l'oignon. Couvrir le tout d'eau froide. Faire bouillir allègrement et écumer."
"162","1","Laisser mijoter pendant 2h30  dans la marmite ou pendant 1h à la cocotte-minute."
"162","2","A feu doux, fouetter le beurre et la farine 5 mn dans une casserole pour obtenir un roux blond."
"162","3","Laisser reposer hors du feu."
"162","4","Prélever alors le bouillon chaud de la blanquette et le filtrer, ôter donc l'oignon et le bouquet garni et réserver la viande et les carottes dans un plat."
"162","5","Toujours hors du feu, incorporer le bouillon au roux blond tout en fouettant vigoureusement afin d'éviter toute formation de grumeaux !"
"162","7","Pendant ce temps, battre la crème ou les yaourts avec le jaune d'oeuf, et sel et poivre si besoin est. Ajouter cet appareil à la sauce veloutée et mélanger."
"162","8","Remettre la viande et les carottes, touiller le tout délicatement afin que tous les morceaux s'imbibent de sauce."
"162","9","Servir aussitôt avec du riz blanc."
"163","0","Séparer les blancs de jaunes."
"163","1","Battre les blancs d'oeufs en neige, puis les réserver."
"163","2","Au bain-marie, faire fondre le beurre."
"163","3","Râper le citron."
"163","4","Travailler les jaunes avec le sucre."
"163","5","Ajouter le citron râpé, la farine, la levure et le beurre fondu. Y incorporer délicatement les blancs en neige."
"163","6","Enfourner à 180°C (thermostat 6) pendant 30 à 40 min."
"163","7","Pendant ce temps, faire le sirop à feu doux avec les 20 morceaux de sucre et le jus des 2 citrons; imprégner le cake avec ce sirop."
"163","8","Servir froid avec de la crème anglaise, des fraises, framboises, etc. Et même nature !"
"164","0","Dans un bol, délayez l'oeuf avec le sucre en poudre et une pincée de sel."
"164","1","Mettez la farine sur le plan de travail, faites un puits au centre, versez-y le contenu du bol et le zeste de citron, puis le beurre fondu (surtout pas du beurre liquide!)."
"164","2","Malaxez le tout jusqu'à obtenir une pâte homogène. Etalez la au rouleau."
"164","3","Faites cuire à four chaud 12 à 15 min. Possibilité de mettre du papier sulfurisé dessus, pour être sûr que ça ne brûle pas."
"165","0","Éplucher et couper en dés le potiron, les pommes de terre, les carottes en rondelles."
"165","1","Emincer l'ail et l'oignon."
"165","2","Faire suer l'oignon dans l'huile d'olive."
"165","3","Ajouter tous les légumes et l'ail puis verser le bouillon et le lait."
"165","4","Saler, poivrer, ""muscader"" et laisser cuire environ une trentaine de minutes."
"165","5","Mixer le tout (ajouter éventuellement la crème) et rectifier l'assaisonnement si nécessaire."
"165","6","Bon appétit !"
"166","0","Emincer l'oignon et le faire dorer avec un peu de beurre."
"166","1","Rajouter les champignons égouttés puis le vin blanc et porter à ébullition."
"166","2","Ajouter ensuite la crème, le bouquet garni, le sel et le poivre."
"166","3","Mélanger et laisser un peu réduire."
"166","4","Rincer les filets de poisson, les éponger puis les passer dans la farine (en éliminant l'excédent)."
"166","5","Ajouter les filets dans la cocotte et baisser le feu. Faire cuire 20 mn."
"167","0","Emincer le blanc des poireaux."
"167","1","Faire fondre le bouillon cube dans 3_4 litre d'eau bouillante."
"167","2","Faire fondre 25 g de beurre dans une casserole ou une sauteuse à revêtement anti adhésif."
"167","3","Mettre les poireaux à étuver sans qu'ils brunissent (5 mn environ)."
"167","4","Ajouter le riz. Remuer et laisser le riz devenir translucide sur feu vif."
"167","5","Ajouter le vin blanc et attendre qu'il s'évapore."
"167","6","Ajouter le bouillon, baisser le feu, et attendre qu'il soit totalement absorbé (environ 20 mn)."
"168","0","Dérouler la pâte feuilletée dans un plat allant au four. Sur une moitié, étaler le jambon haché, puis les champignons, le fromage, et enfin les oeufs."
"168","1","Replier la deuxième moitié de pâte de façon à former un gros chausson. Bien fermer les extrémités."
"168","2","Faire cuire a four assez chaud (thermostat 7_210°C) une vingtaine de minutes."
"169","0","Faites tremper les 500 g pruneaux dans du thé chaud. Faites revenir les oignons émincés dans l'huile d'olive. Quand ils sont dorés, retirez-les et remplacez-les par la viande."
"169","1","Lorsque les morceux sont bien dorés, mettez-les dans une cocotte avec les oignons. Salez et poivrez. Ajoutez l'ail écrasé, la cannelle, le gingembre, la safran et les grains de coriandre."
"169","2","Couvrez d'eau et faites cuire 1 heure à feu doux."
"169","3","Ajoutez ensuite les pruneaux égouttés, puis poursuivez la cuisson 20 min à couvert."
"169","4","Faites revenir les amandes dans un peu de beurre chaud. Egouttez-les puis ajoutez-les à la viande avec le miel."
"169","5","Laissez cuire encore 5 min sans couvrir."
"169","6","Servez accompagné de semoule de couscous."
"170","0","Faire bouillir de l'eau, et y plonger les lardons 2 min."
"170","1","Les égoutter, puis les faire revenir dans une poêle, sans matières grasses, jusqu'à ce qu ils soient bien dorés; réserver."
"170","2","Dans un saladier (ou dans le bol du robot), mettre la farine, la levure, les oeufs, le sel, le poivre et l'huile."
"170","3","Bien mélanger, puis ajouter le lait chaud, le fromage râpé, les olives égouttées et les lardons."
"170","4","Graisser un moule à cake, le tapisser de papier sulfurisé beurré et y verser la préparation."
"170","5","Mettre au four 45 min environ à thermostat 6_7 (200°C), en couvrant avec un papier aluminium à mi-cuisson si le cake dore trop vite."
"170","6","Laisser tiédir dans le moule, et servir tiède ou froid."
"171","0","Faites cuire les pommes de terre avec leur peau. Épluchez-les et coupez-les en rondelles."
"171","1","Émincez les oignons puis faites-les revenir avec un peu de beurre. Une fois dorés, y ajouter le jambon (ou les lardons), ainsi que les pommes de terre. Laissez mijoter 15 min."
"171","2","Si vous utilisez du vin blanc, c'est le moment de l'ajouter. Salez un peu, poivrez, laissez les pommes de terre s'imprégner du vin blanc quelques minutes avant de transférer le tout dans un plat à gratin."
"171","3","Grattez au couteau les reblochons, coupez-les en 2 dans le sens de l'épaisseur et posez les sur les pommes de terre."
"171","4","Faites cuire à four chaud (220°C) pendant 20 à 30 min. Servez avec une salade verte, voire quelques tomates, juste assaisonnées d'un peu de vinaigre d'échalote."
"172","0","Faire cuire à la poêle les pommes épluchées et coupées en lamelles avec le beurre et le sucre vanillé."
"172","1","Pendant ce temps, mélanger les oeufs, le sucre, l'huile, le rhum ou le jus d'orange, et en dernier la farine avec la levure."
"172","2","Mélanger le tout à l'aide d'un fouet."
"172","3","Rajouter les pommes caramélisées."
"172","4","Bien mélanger le tout et répartir le mélange dans un moule beurré."
"172","5","Faire cuire à 130-140°C pendant 40 min et à la sortie, arroser le gâteau avec un bouchon de rhum."
"173","0","Dégraisser un peu la viande. La recouvrir d'eau froide agrémentée du bouquet garni, de l’oignon épluché, de la tête d’ail et de gros sel."
"173","1","Cuire en pression 30 min."
"173","2","Pendant ce temps, éplucher les légumes. Vider la vapeur et ajouter les légumes hormis les pommes de terre."
